Group,HomePlanet,CryoSleep,Deck,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported
2595,3.0,0.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2595,3.0,0.0,4.0,1.0,28.0,0.0,938.0,61.0,0.0,53.0,4.0,False
2595,3.0,0.0,6.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2596,3.0,0.0,4.0,1.0,20.0,0.0,59.0,0.0,1646.0,1657.0,0.0,False
2596,3.0,1.0,6.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2597,3.0,1.0,6.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2598,3.0,0.0,6.0,1.0,37.0,0.0,27.0,0.0,1131.0,0.0,1318.0,False
2599,1.0,1.0,7.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2601,3.0,1.0,6.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2602,3.0,1.0,5.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2602,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2602,3.0,1.0,5.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2605,3.0,1.0,4.0,3.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2606,1.0,0.0,6.0,1.0,45.0,0.0,10.0,16.0,801.0,73.0,138.0,False
2607,2.0,1.0,2.0,1.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2607,2.0,1.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2607,2.0,0.0,2.0,3.0,35.0,0.0,0.0,1471.0,2.0,445.0,533.0,True
2607,2.0,0.0,2.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2616,1.0,0.0,6.0,1.0,17.0,0.0,0.0,604.0,0.0,0.0,218.0,False
2617,1.0,0.0,7.0,2.0,32.0,0.0,59.0,0.0,469.0,0.0,0.0,False
2619,1.0,0.0,6.0,3.0,17.0,0.0,2000.0,0.0,0.0,0.0,0.0,False
2622,1.0,0.0,6.0,3.0,34.0,0.0,492.0,0.0,13.0,55.0,0.0,False
2624,1.0,0.0,6.0,1.0,15.0,0.0,0.0,0.0,875.0,3.0,138.0,False
2625,1.0,1.0,7.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2625,1.0,0.0,5.0,1.0,22.0,0.0,0.0,1.0,271.0,0.0,1348.0,False
2626,1.0,0.0,6.0,1.0,19.0,0.0,232.0,0.0,479.0,0.0,5.0,False
2628,2.0,1.0,1.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2628,2.0,0.0,1.0,3.0,51.0,0.0,0.0,6.0,0.0,2085.0,67.0,False
2629,1.0,0.0,7.0,1.0,22.0,0.0,91.0,6.0,0.0,17.0,693.0,False
2631,3.0,1.0,6.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2633,1.0,0.0,7.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,138.0,False
2634,3.0,1.0,6.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,47.0,True
2635,3.0,0.0,4.0,1.0,18.0,0.0,1867.0,0.0,29.0,72.0,47.0,True
2636,1.0,0.0,7.0,1.0,22.0,0.0,137.0,0.0,137.0,671.0,138.0,False
2638,1.0,0.0,5.0,1.0,26.0,0.0,0.0,29.0,0.0,759.0,0.0,False
2640,1.0,0.0,6.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,1051.0,False
2641,1.0,1.0,7.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2642,1.0,0.0,7.0,1.0,24.0,0.0,0.0,0.0,17.0,0.0,793.0,False
2643,1.0,0.0,6.0,2.0,34.0,0.0,122.0,0.0,6.0,739.0,0.0,False
2645,2.0,0.0,3.0,1.0,55.0,0.0,0.0,815.0,1558.0,3.0,1334.0,True
2645,2.0,0.0,3.0,1.0,42.0,0.0,3.0,2174.0,0.0,10860.0,2564.0,False
2645,2.0,1.0,3.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2645,2.0,0.0,3.0,3.0,28.0,0.0,0.0,3053.0,0.0,839.0,2153.0,True
2645,2.0,1.0,3.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2646,2.0,0.0,2.0,3.0,33.0,0.0,0.0,286.0,1795.0,712.0,7041.0,False
2647,1.0,0.0,6.0,1.0,24.0,0.0,0.0,0.0,0.0,636.0,68.0,False
2648,1.0,0.0,7.0,1.0,23.0,0.0,490.0,313.0,0.0,6.0,0.0,False
2649,3.0,0.0,4.0,1.0,16.0,0.0,46.0,0.0,1994.0,0.0,677.0,False
2650,1.0,1.0,7.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2651,2.0,1.0,2.0,3.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2652,1.0,0.0,6.0,1.0,22.0,0.0,0.0,0.0,670.0,0.0,32.0,True
2655,1.0,1.0,7.0,1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2657,1.0,0.0,6.0,1.0,20.0,0.0,0.0,27.0,1.0,686.0,1.0,False
2659,3.0,0.0,5.0,1.0,14.0,0.0,553.0,0.0,0.0,0.0,0.0,True
2660,1.0,0.0,6.0,1.0,27.0,0.0,0.0,0.0,133.0,2.0,1215.0,False
2661,1.0,0.0,6.0,1.0,19.0,0.0,1.0,4.0,0.0,750.0,3.0,False
2661,1.0,1.0,7.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2663,1.0,0.0,6.0,3.0,13.0,0.0,0.0,0.0,0.0,4.0,811.0,True
2664,3.0,1.0,5.0,2.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2666,3.0,1.0,5.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2666,3.0,0.0,5.0,3.0,18.0,0.0,1874.0,0.0,260.0,0.0,0.0,False
2668,1.0,0.0,6.0,3.0,23.0,0.0,29.0,34.0,1.0,2838.0,0.0,False
2668,1.0,0.0,7.0,3.0,34.0,0.0,0.0,382.0,0.0,87.0,236.0,False
2670,1.0,0.0,7.0,1.0,20.0,0.0,4.0,790.0,0.0,15.0,0.0,False
2671,1.0,0.0,6.0,3.0,17.0,0.0,0.0,33.0,0.0,56.0,708.0,False
2672,1.0,0.0,6.0,2.0,21.0,0.0,970.0,0.0,213.0,8.0,86.0,False
2675,2.0,0.0,3.0,1.0,33.0,0.0,0.0,1554.0,3813.0,0.0,1435.0,True
2676,2.0,0.0,2.0,3.0,34.0,0.0,3551.0,1284.0,1865.0,90.0,0.0,True
2677,2.0,0.0,4.0,1.0,51.0,0.0,0.0,302.0,0.0,1367.0,669.0,False
2678,1.0,0.0,6.0,1.0,21.0,0.0,0.0,680.0,0.0,10.0,0.0,True
2682,1.0,0.0,7.0,1.0,31.0,0.0,880.0,0.0,0.0,8.0,0.0,False
2683,2.0,0.0,1.0,1.0,36.0,0.0,2.0,1297.0,0.0,4.0,0.0,True
2684,2.0,0.0,2.0,1.0,39.0,0.0,0.0,7116.0,0.0,13208.0,1515.0,False
2685,1.0,0.0,7.0,1.0,26.0,0.0,886.0,0.0,0.0,0.0,21.0,False
2687,1.0,0.0,6.0,1.0,51.0,0.0,0.0,1347.0,0.0,43.0,0.0,True
2690,1.0,0.0,5.0,3.0,27.0,0.0,339.0,104.0,116.0,160.0,0.0,True
2691,1.0,0.0,6.0,1.0,31.0,0.0,0.0,243.0,1.0,559.0,0.0,False
2693,2.0,0.0,1.0,1.0,57.0,0.0,0.0,1514.0,0.0,72.0,1393.0,False
2693,2.0,0.0,1.0,3.0,36.0,1.0,11.0,79.0,0.0,210.0,1895.0,False
2693,2.0,0.0,1.0,1.0,55.0,0.0,0.0,846.0,0.0,263.0,2024.0,False
2695,3.0,0.0,5.0,1.0,18.0,0.0,947.0,0.0,4.0,4.0,0.0,False
2698,2.0,0.0,3.0,1.0,50.0,0.0,0.0,2684.0,0.0,153.0,1751.0,False
2700,1.0,0.0,6.0,1.0,24.0,0.0,45.0,138.0,1.0,0.0,530.0,False
2701,1.0,1.0,7.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2702,1.0,1.0,7.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2703,1.0,0.0,7.0,1.0,18.0,0.0,0.0,617.0,0.0,0.0,10.0,False
2704,1.0,0.0,6.0,1.0,44.0,0.0,1178.0,1.0,348.0,0.0,0.0,False
2706,2.0,1.0,2.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2707,2.0,0.0,2.0,1.0,58.0,0.0,1113.0,1650.0,0.0,194.0,510.0,True
2707,2.0,1.0,2.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2708,1.0,0.0,6.0,2.0,23.0,0.0,3.0,548.0,37.0,0.0,12.0,True
2709,3.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2709,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2709,3.0,0.0,6.0,1.0,33.0,0.0,361.0,0.0,381.0,1622.0,0.0,False
2712,2.0,1.0,2.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2713,1.0,1.0,7.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2717,1.0,0.0,7.0,1.0,18.0,0.0,130.0,0.0,13.0,191.0,554.0,False
2718,2.0,1.0,2.0,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2720,1.0,0.0,7.0,2.0,23.0,0.0,171.0,2373.0,1.0,30.0,985.0,False
2720,1.0,0.0,7.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2720,1.0,1.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2721,1.0,0.0,6.0,2.0,25.0,0.0,21.0,746.0,55.0,0.0,4.0,False
2722,3.0,1.0,4.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2723,2.0,1.0,3.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2723,2.0,0.0,3.0,1.0,54.0,0.0,0.0,5876.0,0.0,0.0,914.0,True
2724,3.0,1.0,6.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2724,3.0,0.0,6.0,1.0,48.0,0.0,1200.0,0.0,38.0,48.0,0.0,False
2725,1.0,0.0,6.0,1.0,40.0,0.0,0.0,0.0,362.0,272.0,0.0,False
2726,1.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2727,1.0,0.0,6.0,1.0,32.0,0.0,0.0,9.0,11.0,784.0,63.0,False
2729,1.0,1.0,7.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2730,1.0,1.0,7.0,1.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2730,1.0,0.0,6.0,1.0,16.0,0.0,0.0,1115.0,0.0,1674.0,132.0,False
2730,1.0,1.0,7.0,1.0,16.0,0.0,0.0,137.0,0.0,0.0,0.0,True
2732,1.0,0.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2734,3.0,0.0,6.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2736,3.0,0.0,4.0,1.0,27.0,1.0,1709.0,4.0,24.0,0.0,0.0,False
2737,2.0,0.0,3.0,3.0,45.0,0.0,0.0,726.0,0.0,281.0,1257.0,True
2737,2.0,0.0,3.0,1.0,26.0,0.0,2381.0,1772.0,0.0,0.0,2618.0,False
2738,3.0,0.0,5.0,1.0,29.0,0.0,1049.0,0.0,0.0,0.0,0.0,False
2739,1.0,1.0,7.0,2.0,38.0,0.0,0.0,0.0,0.0,142.0,0.0,True
2740,1.0,0.0,5.0,1.0,19.0,0.0,1.0,143.0,0.0,254.0,107.0,True
2741,3.0,0.0,5.0,1.0,43.0,0.0,471.0,0.0,133.0,2.0,692.0,False
2743,1.0,0.0,6.0,1.0,15.0,0.0,746.0,0.0,2.0,0.0,11.0,False
2745,3.0,0.0,6.0,1.0,31.0,0.0,1511.0,0.0,310.0,0.0,0.0,False
2746,3.0,0.0,6.0,1.0,52.0,0.0,758.0,0.0,356.0,5.0,0.0,False
2748,1.0,0.0,6.0,3.0,29.0,0.0,143.0,548.0,0.0,0.0,0.0,True
2751,3.0,1.0,6.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2752,1.0,0.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2752,1.0,0.0,5.0,1.0,58.0,0.0,0.0,82.0,0.0,758.0,0.0,True
2753,1.0,0.0,5.0,2.0,39.0,0.0,0.0,0.0,0.0,0.0,907.0,False
2754,1.0,0.0,5.0,1.0,13.0,0.0,911.0,1.0,0.0,74.0,0.0,False
2755,2.0,1.0,2.0,3.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2756,3.0,0.0,6.0,3.0,23.0,0.0,253.0,0.0,0.0,888.0,0.0,False
2758,1.0,1.0,7.0,2.0,24.0,0.0,137.0,0.0,0.0,0.0,0.0,True
2759,1.0,0.0,5.0,1.0,33.0,0.0,0.0,0.0,170.0,14.0,810.0,False
2760,1.0,0.0,7.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2760,1.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2760,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2762,1.0,0.0,7.0,1.0,36.0,0.0,625.0,0.0,260.0,0.0,0.0,False
2762,1.0,0.0,7.0,3.0,15.0,0.0,254.0,0.0,10.0,180.0,0.0,False
2763,1.0,0.0,5.0,1.0,31.0,0.0,91.0,756.0,0.0,0.0,12.0,True
2764,1.0,0.0,5.0,1.0,42.0,0.0,0.0,0.0,213.0,166.0,1209.0,True
2765,3.0,0.0,6.0,1.0,27.0,0.0,1502.0,1.0,0.0,0.0,0.0,False
2768,1.0,0.0,6.0,1.0,36.0,0.0,123.0,3.0,133.0,7.0,0.0,True
2768,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2768,1.0,1.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2769,1.0,0.0,6.0,2.0,22.0,0.0,0.0,837.0,192.0,0.0,138.0,False
2770,1.0,0.0,7.0,1.0,56.0,0.0,0.0,1721.0,0.0,96.0,0.0,False
2772,1.0,0.0,7.0,1.0,23.0,0.0,0.0,0.0,0.0,757.0,0.0,False
2773,3.0,0.0,4.0,1.0,25.0,0.0,314.0,2.0,648.0,92.0,0.0,False
2774,1.0,0.0,6.0,1.0,29.0,0.0,3.0,0.0,3.0,0.0,697.0,False
2774,1.0,0.0,6.0,1.0,17.0,0.0,0.0,1195.0,31.0,0.0,0.0,False
2774,1.0,0.0,6.0,1.0,13.0,0.0,412.0,4.0,0.0,0.0,551.0,False
2778,3.0,1.0,6.0,3.0,53.0,0.0,553.0,0.0,0.0,0.0,0.0,True
2780,1.0,0.0,6.0,1.0,24.0,0.0,14.0,702.0,0.0,0.0,0.0,False
2781,1.0,1.0,7.0,1.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2783,2.0,1.0,4.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2783,2.0,0.0,4.0,3.0,29.0,0.0,2.0,8.0,0.0,2864.0,155.0,False
2784,1.0,0.0,7.0,1.0,46.0,0.0,0.0,0.0,1661.0,52.0,8.0,True
2785,2.0,1.0,3.0,1.0,58.0,0.0,145.0,0.0,0.0,0.0,0.0,True
2786,1.0,0.0,5.0,2.0,53.0,0.0,0.0,1.0,0.0,195.0,493.0,True
2787,1.0,0.0,6.0,3.0,21.0,0.0,13.0,137.0,1098.0,64.0,1.0,False
2788,1.0,1.0,7.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2789,1.0,1.0,7.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2790,2.0,0.0,2.0,3.0,41.0,0.0,0.0,320.0,4333.0,1313.0,51.0,False
2790,2.0,0.0,2.0,1.0,29.0,0.0,3.0,933.0,0.0,674.0,731.0,False
2790,2.0,0.0,2.0,3.0,54.0,0.0,0.0,37.0,0.0,4689.0,0.0,False
2790,2.0,0.0,2.0,3.0,43.0,0.0,0.0,9923.0,660.0,10.0,266.0,True
2792,1.0,1.0,7.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2793,1.0,0.0,5.0,1.0,48.0,0.0,784.0,87.0,0.0,0.0,1.0,True
2795,2.0,0.0,3.0,1.0,34.0,0.0,10.0,5659.0,15.0,3.0,0.0,True
2795,2.0,0.0,3.0,1.0,42.0,0.0,0.0,802.0,0.0,2622.0,671.0,False
2796,1.0,0.0,6.0,3.0,17.0,0.0,0.0,0.0,0.0,863.0,0.0,False
2797,1.0,0.0,6.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,1345.0,False
2798,2.0,0.0,1.0,1.0,37.0,0.0,6.0,437.0,151.0,54.0,3030.0,False
2798,2.0,1.0,1.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2799,1.0,0.0,7.0,1.0,21.0,0.0,3.0,0.0,0.0,881.0,0.0,False
2799,1.0,1.0,7.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2801,2.0,0.0,2.0,1.0,27.0,0.0,1.0,767.0,0.0,13104.0,3657.0,False
2802,1.0,0.0,6.0,1.0,23.0,0.0,18.0,2595.0,0.0,0.0,122.0,True
2805,1.0,0.0,6.0,1.0,19.0,0.0,0.0,0.0,366.0,268.0,0.0,False
2806,3.0,0.0,4.0,1.0,28.0,0.0,948.0,0.0,64.0,170.0,0.0,False
2807,1.0,0.0,5.0,1.0,33.0,0.0,0.0,0.0,154.0,22.0,820.0,False
2807,1.0,1.0,7.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2807,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2809,1.0,1.0,7.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2810,1.0,1.0,7.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2811,1.0,0.0,6.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,871.0,False
2812,3.0,0.0,6.0,3.0,43.0,0.0,803.0,0.0,384.0,120.0,0.0,True
2813,1.0,1.0,7.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2814,1.0,1.0,7.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2818,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2818,3.0,1.0,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2818,3.0,0.0,6.0,1.0,24.0,0.0,165.0,0.0,981.0,2.0,0.0,True
2819,1.0,0.0,6.0,1.0,38.0,0.0,77.0,169.0,0.0,0.0,470.0,False
2820,1.0,1.0,7.0,1.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2821,1.0,1.0,7.0,3.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2822,1.0,1.0,7.0,3.0,3.0,0.0,0.0,0.0,158.0,0.0,0.0,True
2822,1.0,1.0,7.0,3.0,3.0,0.0,0.0,137.0,0.0,0.0,0.0,True
2822,1.0,1.0,7.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2822,1.0,1.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2823,3.0,1.0,6.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2824,2.0,1.0,3.0,3.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2825,3.0,0.0,6.0,1.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2826,2.0,0.0,3.0,3.0,28.0,0.0,1581.0,213.0,0.0,18.0,3051.0,False
2826,2.0,0.0,3.0,1.0,49.0,0.0,20.0,6807.0,174.0,3538.0,2473.0,False
2831,2.0,0.0,4.0,1.0,23.0,0.0,0.0,824.0,0.0,495.0,1479.0,True
2831,2.0,0.0,4.0,1.0,19.0,0.0,0.0,1.0,0.0,2085.0,55.0,False
2832,1.0,0.0,5.0,1.0,34.0,0.0,0.0,250.0,23.0,0.0,514.0,False
2834,2.0,0.0,3.0,1.0,40.0,1.0,0.0,11.0,0.0,2205.0,1295.0,True
2835,2.0,0.0,1.0,3.0,26.0,1.0,0.0,186.0,151.0,548.0,5058.0,False
2837,1.0,0.0,6.0,2.0,23.0,0.0,0.0,0.0,133.0,3.0,1919.0,False
2838,3.0,0.0,5.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2839,2.0,0.0,3.0,1.0,51.0,0.0,1.0,3935.0,0.0,146.0,0.0,True
2840,1.0,0.0,6.0,3.0,44.0,0.0,672.0,0.0,0.0,0.0,20.0,False
2843,3.0,0.0,5.0,1.0,50.0,0.0,357.0,0.0,657.0,0.0,0.0,False
2846,1.0,1.0,7.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2847,1.0,1.0,7.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2852,1.0,0.0,7.0,1.0,21.0,0.0,33.0,126.0,0.0,461.0,0.0,False
2853,1.0,0.0,6.0,1.0,20.0,0.0,56.0,757.0,111.0,0.0,0.0,True
2854,1.0,0.0,6.0,3.0,14.0,0.0,0.0,137.0,14.0,692.0,809.0,False
2856,2.0,0.0,3.0,3.0,38.0,0.0,0.0,896.0,0.0,848.0,4168.0,False
2857,1.0,0.0,6.0,2.0,29.0,0.0,631.0,137.0,0.0,40.0,0.0,False
2858,2.0,1.0,3.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2858,2.0,1.0,3.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2858,2.0,1.0,3.0,1.0,40.0,0.0,0.0,1501.0,0.0,0.0,0.0,True
2860,1.0,0.0,6.0,2.0,18.0,0.0,154.0,22.0,77.0,1053.0,0.0,True
2861,1.0,0.0,6.0,1.0,17.0,0.0,5.0,756.0,0.0,0.0,0.0,True
2862,3.0,1.0,5.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2863,1.0,0.0,7.0,1.0,27.0,0.0,0.0,2.0,49.0,0.0,801.0,False
2865,3.0,0.0,4.0,1.0,34.0,0.0,2904.0,23.0,7.0,0.0,81.0,False
2865,3.0,0.0,4.0,1.0,53.0,0.0,520.0,0.0,442.0,0.0,0.0,True
2866,2.0,1.0,3.0,1.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,True
2867,3.0,0.0,4.0,1.0,41.0,0.0,71.0,0.0,1617.0,31.0,0.0,False
2867,3.0,0.0,5.0,1.0,51.0,0.0,819.0,4.0,92.0,38.0,0.0,False
2869,1.0,1.0,7.0,2.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2870,1.0,0.0,7.0,1.0,59.0,0.0,0.0,0.0,1.0,920.0,1.0,True
2871,2.0,1.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,848.0,0.0,True
2871,2.0,1.0,2.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2872,1.0,0.0,7.0,2.0,57.0,0.0,0.0,1431.0,0.0,30.0,337.0,True
2873,3.0,0.0,5.0,3.0,39.0,0.0,2127.0,54.0,23.0,0.0,0.0,False
2875,2.0,1.0,2.0,3.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2876,1.0,0.0,7.0,1.0,42.0,0.0,173.0,656.0,0.0,0.0,23.0,False
2877,1.0,0.0,6.0,1.0,36.0,0.0,418.0,40.0,7.0,338.0,0.0,False
2878,3.0,0.0,6.0,1.0,42.0,0.0,44.0,0.0,3648.0,0.0,9.0,True
2880,1.0,1.0,7.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2881,1.0,0.0,7.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2882,1.0,1.0,7.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2883,1.0,0.0,6.0,1.0,28.0,0.0,0.0,93.0,1282.0,0.0,0.0,True
2884,3.0,0.0,4.0,1.0,37.0,0.0,912.0,0.0,0.0,110.0,0.0,False
2887,1.0,0.0,7.0,1.0,44.0,0.0,0.0,0.0,744.0,62.0,3.0,False
2888,3.0,0.0,6.0,1.0,71.0,1.0,901.0,0.0,1698.0,0.0,0.0,False
2890,2.0,0.0,2.0,1.0,44.0,0.0,0.0,351.0,0.0,3.0,3447.0,False
2890,2.0,1.0,2.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2891,1.0,0.0,7.0,1.0,18.0,0.0,4.0,904.0,0.0,0.0,1.0,False
2892,1.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2892,1.0,1.0,7.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2892,1.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2892,1.0,0.0,6.0,1.0,29.0,0.0,0.0,1311.0,0.0,0.0,0.0,False
2892,1.0,0.0,7.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2893,1.0,0.0,7.0,3.0,27.0,0.0,688.0,307.0,779.0,0.0,19.0,False
2894,1.0,0.0,6.0,2.0,24.0,0.0,0.0,0.0,443.0,244.0,1.0,False
2897,1.0,0.0,7.0,1.0,38.0,0.0,1.0,0.0,288.0,0.0,556.0,True
2899,3.0,0.0,6.0,1.0,28.0,0.0,523.0,0.0,0.0,970.0,0.0,False
2900,3.0,1.0,6.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2901,1.0,0.0,6.0,1.0,16.0,0.0,0.0,20.0,0.0,300.0,681.0,False
2901,1.0,0.0,6.0,2.0,24.0,0.0,137.0,2.0,25.0,142.0,707.0,True
2902,1.0,0.0,7.0,1.0,33.0,0.0,123.0,760.0,0.0,0.0,0.0,False
2905,1.0,0.0,7.0,3.0,24.0,0.0,489.0,0.0,133.0,0.0,0.0,False
2906,1.0,0.0,7.0,1.0,29.0,0.0,1.0,0.0,133.0,104.0,574.0,False
2907,1.0,0.0,6.0,1.0,25.0,0.0,0.0,9.0,2005.0,0.0,5.0,True
2908,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2909,1.0,1.0,7.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2910,1.0,0.0,6.0,2.0,32.0,0.0,0.0,0.0,736.0,0.0,0.0,False
2912,3.0,1.0,5.0,1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,False
2913,3.0,0.0,6.0,1.0,49.0,0.0,21.0,25.0,1509.0,0.0,1042.0,False
2919,3.0,0.0,4.0,1.0,43.0,0.0,13.0,2119.0,315.0,0.0,261.0,True
2919,3.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
2919,3.0,1.0,6.0,1.0,6.0,0.0,553.0,0.0,0.0,0.0,0.0,True
2920,1.0,0.0,6.0,1.0,23.0,0.0,0.0,179.0,569.0,0.0,0.0,True
2925,3.0,0.0,6.0,1.0,43.0,0.0,336.0,11.0,796.0,15.0,0.0,True
